datetime,source,currency,rate_to_base
2025-10-28T17:11:06.854018,https://api.frankfurter.app/latest?base=EUR,NZD,2.0175
2025-10-28T17:11:06.854018,https://api.frankfurter.app/latest?base=EUR,RON,5.0835
2025-10-28T17:11:06.854018,https://api.frankfurter.app/latest?base=EUR,MXN,21.451
2025-10-28T17:11:06.854018,https://api.frankfurter.app/latest?base=EUR,THB,37.757
2025-10-28T17:11:06.854018,https://api.frankfurter.app/latest?base=EUR,ZAR,20.062
2025-10-28T17:11:06.854018,https://api.frankfurter.app/latest?base=EUR,SEK,10.921
2025-10-28T17:11:06.854018,https://api.frankfurter.app/latest?base=EUR,CHF,0.9262
2025-10-28T17:11:06.854018,https://api.frankfurter.app/latest?base=EUR,ILS,3.7866
2025-10-28T17:11:06.854018,https://api.frankfurter.app/latest?base=EUR,PHP,68.834
2025-10-28T17:11:06.854018,https://api.frankfurter.app/latest?base=EUR,CZK,24.348
2025-10-28T17:11:06.854018,https://api.frankfurter.app/latest?base=EUR,INR,102.71
2025-10-28T17:11:06.854018,https://api.frankfurter.app/latest?base=EUR,ISK,143.0
2025-10-28T17:11:06.854018,https://api.frankfurter.app/latest?base=EUR,CNY,8.2589
2025-10-28T17:11:06.854018,https://api.frankfurter.app/latest?base=EUR,IDR,19324.0
2025-10-28T17:11:06.854018,https://api.frankfurter.app/latest?base=EUR,MYR,4.8817
2025-10-28T17:11:06.854018,https://api.frankfurter.app/latest?base=EUR,HUF,388.3
2025-10-28T17:11:06.854018,https://api.frankfurter.app/latest?base=EUR,KRW,1670.51
2025-10-28T17:11:06.854018,https://api.frankfurter.app/latest?base=EUR,AUD,1.7745
2025-10-28T17:11:06.854018,https://api.frankfurter.app/latest?base=EUR,SGD,1.5075
2025-10-28T17:11:06.854018,https://api.frankfurter.app/latest?base=EUR,BRL,6.2534
2025-10-28T17:11:06.854018,https://api.frankfurter.app/latest?base=EUR,CAD,1.6284
2025-10-28T17:11:06.854018,https://api.frankfurter.app/latest?base=EUR,PLN,4.2375
2025-10-28T17:11:06.854018,https://api.frankfurter.app/latest?base=EUR,USD,1.163
2025-10-28T17:11:06.854018,https://api.frankfurter.app/latest?base=EUR,NOK,11.6335
2025-10-28T17:11:06.854018,https://api.frankfurter.app/latest?base=EUR,BGN,1.9558
2025-10-28T17:11:06.854018,https://api.frankfurter.app/latest?base=EUR,JPY,177.11
2025-10-28T17:11:06.854018,https://api.frankfurter.app/latest?base=EUR,HKD,9.0365
2025-10-28T17:11:06.854018,https://api.frankfurter.app/latest?base=EUR,DKK,7.4693
2025-10-28T17:11:06.854018,https://api.coingecko.com/api/v3/simple/price,BTC,98383.0
2025-10-28T17:11:06.854018,https://api.coingecko.com/api/v3/simple/price,XMR,287.75
2025-10-28T17:11:06.854018,https://api.coingecko.com/api/v3/simple/price,ZCASH,278.07
2025-10-28T17:11:06.854018,https://api.coingecko.com/api/v3/simple/price,ETH,3521.81
2025-10-28T17:11:06.854018,https://api.coingecko.com/api/v3/simple/price,WBTC,98425.0
2025-10-28T17:11:06.854018,https://api.coingecko.com/api/v3/simple/price,LINK,15.79
2025-10-28T17:11:06.854018,https://api.coingecko.com/api/v3/simple/price,RVN,0.00856039
2025-10-28T17:11:06.854018,Base,EUR,1.0
2025-10-28T17:11:07.265126,https://api.frankfurter.app/latest?base=EUR,GBP,0.876
2025-10-28T17:11:07.265126,https://api.frankfurter.app/latest?base=EUR,TRY,48.803
2025-10-28T17:11:07.265126,https://api.frankfurter.app/latest?base=EUR,NZD,2.0175
2025-10-28T17:11:07.265126,https://api.frankfurter.app/latest?base=EUR,RON,5.0835
2025-10-28T17:11:07.265126,https://api.frankfurter.app/latest?base=EUR,MXN,21.451
2025-10-28T17:11:07.265126,https://api.frankfurter.app/latest?base=EUR,THB,37.757
2025-10-28T17:11:07.265126,https://api.frankfurter.app/latest?base=EUR,ZAR,20.062
2025-10-28T17:11:07.265126,https://api.frankfurter.app/latest?base=EUR,SEK,10.921
2025-10-28T17:11:07.265126,https://api.frankfurter.app/latest?base=EUR,CHF,0.9262
2025-10-28T17:11:07.265126,https://api.frankfurter.app/latest?base=EUR,ILS,3.7866
2025-10-28T17:11:07.265126,https://api.frankfurter.app/latest?base=EUR,PHP,68.834
2025-10-28T17:11:07.265126,https://api.frankfurter.app/latest?base=EUR,CZK,24.348
2025-10-28T17:11:07.265126,https://api.frankfurter.app/latest?base=EUR,INR,102.71
2025-10-28T17:11:07.265126,https://api.frankfurter.app/latest?base=EUR,ISK,143.0
2025-10-28T17:11:07.265126,https://api.frankfurter.app/latest?base=EUR,CNY,8.2589
2025-10-28T17:11:07.265126,https://api.frankfurter.app/latest?base=EUR,IDR,19324.0
2025-10-28T17:11:07.265126,https://api.frankfurter.app/latest?base=EUR,MYR,4.8817
2025-10-28T17:11:07.265126,https://api.frankfurter.app/latest?base=EUR,HUF,388.3
2025-10-28T17:11:07.265126,https://api.frankfurter.app/latest?base=EUR,KRW,1670.51
2025-10-28T17:11:07.265126,https://api.frankfurter.app/latest?base=EUR,AUD,1.7745
2025-10-28T17:11:07.265126,https://api.frankfurter.app/latest?base=EUR,SGD,1.5075
2025-10-28T17:11:07.265126,https://api.frankfurter.app/latest?base=EUR,BRL,6.2534
2025-10-28T17:11:07.265126,https://api.frankfurter.app/latest?base=EUR,CAD,1.6284
2025-10-28T17:11:07.265126,https://api.frankfurter.app/latest?base=EUR,PLN,4.2375
2025-10-28T17:11:07.265126,https://api.frankfurter.app/latest?base=EUR,USD,1.163
2025-10-28T17:11:07.265126,https://api.frankfurter.app/latest?base=EUR,NOK,11.6335
2025-10-28T17:11:07.265126,https://api.frankfurter.app/latest?base=EUR,BGN,1.9558
2025-10-28T17:11:07.265126,https://api.frankfurter.app/latest?base=EUR,JPY,177.11
2025-10-28T17:11:07.265126,https://api.frankfurter.app/latest?base=EUR,HKD,9.0365
2025-10-28T17:11:07.265126,https://api.frankfurter.app/latest?base=EUR,DKK,7.4693
2025-10-28T17:11:07.265126,https://api.coingecko.com/api/v3/simple/price,BTC,98383.0
2025-10-28T17:11:07.265126,https://api.coingecko.com/api/v3/simple/price,XMR,287.75
2025-10-28T17:11:07.265126,https://api.coingecko.com/api/v3/simple/price,ZCASH,278.07
2025-10-28T17:11:07.265126,https://api.coingecko.com/api/v3/simple/price,ETH,3521.81
2025-10-28T17:11:07.265126,https://api.coingecko.com/api/v3/simple/price,WBTC,98425.0
2025-10-28T17:11:07.265126,https://api.coingecko.com/api/v3/simple/price,LINK,15.79
2025-10-28T17:11:07.265126,https://api.coingecko.com/api/v3/simple/price,RVN,0.00856039
2025-10-28T17:11:07.265126,Base,EUR,1.0
2025-10-28T17:15:30.375844,https://api.frankfurter.app/latest?base=EUR,CHF,0.9262
2025-10-28T17:15:30.375844,https://api.frankfurter.app/latest?base=EUR,CNY,8.2589
2025-10-28T17:15:30.375844,https://api.frankfurter.app/latest?base=EUR,MYR,4.8817
2025-10-28T17:15:30.375844,https://api.frankfurter.app/latest?base=EUR,PHP,68.834
2025-10-28T17:15:30.375844,https://api.frankfurter.app/latest?base=EUR,CAD,1.6284
2025-10-28T17:15:30.375844,https://api.frankfurter.app/latest?base=EUR,HKD,9.0365
2025-10-28T17:15:30.375844,https://api.frankfurter.app/latest?base=EUR,RON,5.0835
2025-10-28T17:15:30.375844,https://api.frankfurter.app/latest?base=EUR,TRY,48.803
2025-10-28T17:15:30.375844,https://api.frankfurter.app/latest?base=EUR,CZK,24.348
2025-10-28T17:15:30.375844,https://api.frankfurter.app/latest?base=EUR,BGN,1.9558
2025-10-28T17:15:30.375844,https://api.frankfurter.app/latest?base=EUR,INR,102.71
2025-10-28T17:15:30.375844,https://api.frankfurter.app/latest?base=EUR,ILS,3.7866
2025-10-28T17:15:30.375844,https://api.frankfurter.app/latest?base=EUR,ISK,143.0
2025-10-28T17:15:30.375844,https://api.frankfurter.app/latest?base=EUR,PLN,4.2375
2025-10-28T17:15:30.375844,https://api.frankfurter.app/latest?base=EUR,USD,1.163
2025-10-28T17:15:30.375844,https://api.frankfurter.app/latest?base=EUR,THB,37.757
2025-10-28T17:15:30.375844,https://api.frankfurter.app/latest?base=EUR,GBP,0.876
2025-10-28T17:15:30.375844,https://api.frankfurter.app/latest?base=EUR,SGD,1.5075
2025-10-28T17:15:30.375844,https://api.frankfurter.app/latest?base=EUR,SEK,10.921
2025-10-28T17:15:30.375844,https://api.frankfurter.app/latest?base=EUR,KRW,1670.51
2025-10-28T17:15:30.375844,https://api.frankfurter.app/latest?base=EUR,MXN,21.451
2025-10-28T17:15:30.375844,https://api.frankfurter.app/latest?base=EUR,AUD,1.7745
2025-10-28T17:15:30.375844,https://api.frankfurter.app/latest?base=EUR,ZAR,20.062
2025-10-28T17:15:30.375844,https://api.frankfurter.app/latest?base=EUR,DKK,7.4693
2025-10-28T17:15:30.375844,https://api.frankfurter.app/latest?base=EUR,NOK,11.6335
2025-10-28T17:15:30.375844,https://api.frankfurter.app/latest?base=EUR,BRL,6.2534
2025-10-28T17:15:30.375844,https://api.frankfurter.app/latest?base=EUR,IDR,19324.0
2025-10-28T17:15:30.375844,https://api.frankfurter.app/latest?base=EUR,HUF,388.3
2025-10-28T17:15:30.375844,https://api.frankfurter.app/latest?base=EUR,NZD,2.0175
2025-10-28T17:15:30.375844,https://api.frankfurter.app/latest?base=EUR,JPY,177.11
2025-10-28T17:15:30.375844,https://api.coingecko.com/api/v3/simple/price,BTC,98498.0
2025-10-28T17:15:30.375844,https://api.coingecko.com/api/v3/simple/price,XMR,288.11
2025-10-28T17:15:30.375844,https://api.coingecko.com/api/v3/simple/price,ZCASH,278.85
2025-10-28T17:15:30.375844,https://api.coingecko.com/api/v3/simple/price,ETH,3521.41
2025-10-28T17:15:30.375844,https://api.coingecko.com/api/v3/simple/price,WBTC,98564.0
2025-10-28T17:15:30.375844,https://api.coingecko.com/api/v3/simple/price,LINK,15.78
2025-10-28T17:15:30.375844,https://api.coingecko.com/api/v3/simple/price,RVN,0.00856039
2025-10-28T17:15:30.375844,Base,EUR,1.0
2025-10-28T17:15:31.058903,https://api.frankfurter.app/latest?base=EUR,CHF,0.9262
2025-10-28T17:15:31.058903,https://api.frankfurter.app/latest?base=EUR,CNY,8.2589
2025-10-28T17:15:31.058903,https://api.frankfurter.app/latest?base=EUR,MYR,4.8817
2025-10-28T17:15:31.058903,https://api.frankfurter.app/latest?base=EUR,PHP,68.834
2025-10-28T17:15:31.058903,https://api.frankfurter.app/latest?base=EUR,CAD,1.6284
2025-10-28T17:15:31.058903,https://api.frankfurter.app/latest?base=EUR,HKD,9.0365
2025-10-28T17:15:31.058903,https://api.frankfurter.app/latest?base=EUR,RON,5.0835
2025-10-28T17:15:31.058903,https://api.frankfurter.app/latest?base=EUR,TRY,48.803
2025-10-28T17:15:31.058903,https://api.frankfurter.app/latest?base=EUR,CZK,24.348
2025-10-28T17:15:31.058903,https://api.frankfurter.app/latest?base=EUR,BGN,1.9558
2025-10-28T17:15:31.058903,https://api.frankfurter.app/latest?base=EUR,INR,102.71
2025-10-28T17:15:31.058903,https://api.frankfurter.app/latest?base=EUR,ILS,3.7866
2025-10-28T17:15:31.058903,https://api.frankfurter.app/latest?base=EUR,ISK,143.0
2025-10-28T17:15:31.058903,https://api.frankfurter.app/latest?base=EUR,PLN,4.2375
2025-10-28T17:15:31.058903,https://api.frankfurter.app/latest?base=EUR,USD,1.163
2025-10-28T17:15:31.058903,https://api.frankfurter.app/latest?base=EUR,THB,37.757
2025-10-28T17:15:31.058903,https://api.frankfurter.app/latest?base=EUR,GBP,0.876
2025-10-28T17:15:31.058903,https://api.frankfurter.app/latest?base=EUR,SGD,1.5075
2025-10-28T17:15:31.058903,https://api.frankfurter.app/latest?base=EUR,SEK,10.921
2025-10-28T17:15:31.058903,https://api.frankfurter.app/latest?base=EUR,KRW,1670.51
2025-10-28T17:15:31.058903,https://api.frankfurter.app/latest?base=EUR,MXN,21.451
2025-10-28T17:15:31.058903,https://api.frankfurter.app/latest?base=EUR,AUD,1.7745
2025-10-28T17:15:31.058903,https://api.frankfurter.app/latest?base=EUR,ZAR,20.062
2025-10-28T17:15:31.058903,https://api.frankfurter.app/latest?base=EUR,DKK,7.4693
2025-10-28T17:15:31.058903,https://api.frankfurter.app/latest?base=EUR,NOK,11.6335
2025-10-28T17:15:31.058903,https://api.frankfurter.app/latest?base=EUR,BRL,6.2534
2025-10-28T17:15:31.058903,https://api.frankfurter.app/latest?base=EUR,IDR,19324.0
2025-10-28T17:15:31.058903,https://api.frankfurter.app/latest?base=EUR,HUF,388.3
2025-10-28T17:15:31.058903,https://api.frankfurter.app/latest?base=EUR,NZD,2.0175
2025-10-28T17:15:31.058903,https://api.frankfurter.app/latest?base=EUR,JPY,177.11
2025-10-28T17:15:31.058903,https://api.coingecko.com/api/v3/simple/price,BTC,98498.0
2025-10-28T17:15:31.058903,https://api.coingecko.com/api/v3/simple/price,XMR,288.11
2025-10-28T17:15:31.058903,https://api.coingecko.com/api/v3/simple/price,ZCASH,278.85
2025-10-28T17:15:31.058903,https://api.coingecko.com/api/v3/simple/price,ETH,3521.41
2025-10-28T17:15:31.058903,https://api.coingecko.com/api/v3/simple/price,WBTC,98564.0
2025-10-28T17:15:31.058903,https://api.coingecko.com/api/v3/simple/price,LINK,15.78
2025-10-28T17:15:31.058903,https://api.coingecko.com/api/v3/simple/price,RVN,0.00856039
2025-10-28T17:15:31.058903,Base,EUR,1.0
2025-10-28T17:15:31.472175,https://api.frankfurter.app/latest?base=EUR,CHF,0.9262
2025-10-28T17:15:31.472175,https://api.frankfurter.app/latest?base=EUR,CNY,8.2589
2025-10-28T17:15:31.472175,https://api.frankfurter.app/latest?base=EUR,MYR,4.8817
2025-10-28T17:15:31.472175,https://api.frankfurter.app/latest?base=EUR,PHP,68.834
2025-10-28T17:15:31.472175,https://api.frankfurter.app/latest?base=EUR,CAD,1.6284
2025-10-28T17:15:31.472175,https://api.frankfurter.app/latest?base=EUR,HKD,9.0365
2025-10-28T17:15:31.472175,https://api.frankfurter.app/latest?base=EUR,RON,5.0835
2025-10-28T17:15:31.472175,https://api.frankfurter.app/latest?base=EUR,TRY,48.803
2025-10-28T17:15:31.472175,https://api.frankfurter.app/latest?base=EUR,CZK,24.348
2025-10-28T17:15:31.472175,https://api.frankfurter.app/latest?base=EUR,BGN,1.9558
2025-10-28T17:15:31.472175,https://api.frankfurter.app/latest?base=EUR,INR,102.71
2025-10-28T17:15:31.472175,https://api.frankfurter.app/latest?base=EUR,ILS,3.7866
2025-10-28T17:15:31.472175,https://api.frankfurter.app/latest?base=EUR,ISK,143.0
2025-10-28T17:15:31.472175,https://api.frankfurter.app/latest?base=EUR,PLN,4.2375
2025-10-28T17:15:31.472175,https://api.frankfurter.app/latest?base=EUR,USD,1.163
2025-10-28T17:15:31.472175,https://api.frankfurter.app/latest?base=EUR,THB,37.757
2025-10-28T17:15:31.472175,https://api.frankfurter.app/latest?base=EUR,GBP,0.876
2025-10-28T17:15:31.472175,https://api.frankfurter.app/latest?base=EUR,SGD,1.5075
2025-10-28T17:15:31.472175,https://api.frankfurter.app/latest?base=EUR,SEK,10.921
2025-10-28T17:15:31.472175,https://api.frankfurter.app/latest?base=EUR,KRW,1670.51
2025-10-28T17:15:31.472175,https://api.frankfurter.app/latest?base=EUR,MXN,21.451
2025-10-28T17:15:31.472175,https://api.frankfurter.app/latest?base=EUR,AUD,1.7745
2025-10-28T17:15:31.472175,https://api.frankfurter.app/latest?base=EUR,ZAR,20.062
2025-10-28T17:15:31.472175,https://api.frankfurter.app/latest?base=EUR,DKK,7.4693
2025-10-28T17:15:31.472175,https://api.frankfurter.app/latest?base=EUR,NOK,11.6335
2025-10-28T17:15:31.472175,https://api.frankfurter.app/latest?base=EUR,BRL,6.2534
2025-10-28T17:15:31.472175,https://api.frankfurter.app/latest?base=EUR,IDR,19324.0
2025-10-28T17:15:31.472175,https://api.frankfurter.app/latest?base=EUR,HUF,388.3
2025-10-28T17:15:31.472175,https://api.frankfurter.app/latest?base=EUR,NZD,2.0175
2025-10-28T17:15:31.472175,https://api.frankfurter.app/latest?base=EUR,JPY,177.11
2025-10-28T17:15:31.472175,https://api.coingecko.com/api/v3/simple/price,BTC,98498.0
2025-10-28T17:15:31.472175,https://api.coingecko.com/api/v3/simple/price,XMR,288.11
2025-10-28T17:15:31.472175,https://api.coingecko.com/api/v3/simple/price,ZCASH,278.85
2025-10-28T17:15:31.472175,https://api.coingecko.com/api/v3/simple/price,ETH,3521.41
2025-10-28T17:15:31.472175,https://api.coingecko.com/api/v3/simple/price,WBTC,98564.0
2025-10-28T17:15:31.472175,https://api.coingecko.com/api/v3/simple/price,LINK,15.78
2025-10-28T17:15:31.472175,https://api.coingecko.com/api/v3/simple/price,RVN,0.00856039
2025-10-28T17:15:31.472175,Base,EUR,1.0
2025-10-28T17:15:35.715134,https://api.frankfurter.app/latest?base=EUR,CHF,0.9262
2025-10-28T17:15:35.715134,https://api.frankfurter.app/latest?base=EUR,CNY,8.2589
2025-10-28T17:15:35.715134,https://api.frankfurter.app/latest?base=EUR,MYR,4.8817
2025-10-28T17:15:35.715134,https://api.frankfurter.app/latest?base=EUR,PHP,68.834
2025-10-28T17:15:35.715134,https://api.frankfurter.app/latest?base=EUR,CAD,1.6284
2025-10-28T17:15:35.715134,https://api.frankfurter.app/latest?base=EUR,HKD,9.0365
2025-10-28T17:15:35.715134,https://api.frankfurter.app/latest?base=EUR,RON,5.0835
2025-10-28T17:15:35.715134,https://api.frankfurter.app/latest?base=EUR,TRY,48.803
2025-10-28T17:15:35.715134,https://api.frankfurter.app/latest?base=EUR,CZK,24.348
2025-10-28T17:15:35.715134,https://api.frankfurter.app/latest?base=EUR,BGN,1.9558
2025-10-28T17:15:35.715134,https://api.frankfurter.app/latest?base=EUR,INR,102.71
2025-10-28T17:15:35.715134,https://api.frankfurter.app/latest?base=EUR,ILS,3.7866
2025-10-28T17:15:35.715134,https://api.frankfurter.app/latest?base=EUR,ISK,143.0
2025-10-28T17:15:35.715134,https://api.frankfurter.app/latest?base=EUR,PLN,4.2375
2025-10-28T17:15:35.715134,https://api.frankfurter.app/latest?base=EUR,USD,1.163
2025-10-28T17:15:35.715134,https://api.frankfurter.app/latest?base=EUR,THB,37.757
2025-10-28T17:15:35.715134,https://api.frankfurter.app/latest?base=EUR,GBP,0.876
2025-10-28T17:15:35.715134,https://api.frankfurter.app/latest?base=EUR,SGD,1.5075
2025-10-28T17:15:35.715134,https://api.frankfurter.app/latest?base=EUR,SEK,10.921
2025-10-28T17:15:35.715134,https://api.frankfurter.app/latest?base=EUR,KRW,1670.51
2025-10-28T17:15:35.715134,https://api.frankfurter.app/latest?base=EUR,MXN,21.451
2025-10-28T17:15:35.715134,https://api.frankfurter.app/latest?base=EUR,AUD,1.7745
2025-10-28T17:15:35.715134,https://api.frankfurter.app/latest?base=EUR,ZAR,20.062
2025-10-28T17:15:35.715134,https://api.frankfurter.app/latest?base=EUR,DKK,7.4693
2025-10-28T17:15:35.715134,https://api.frankfurter.app/latest?base=EUR,NOK,11.6335
2025-10-28T17:15:35.715134,https://api.frankfurter.app/latest?base=EUR,BRL,6.2534
2025-10-28T17:15:35.715134,https://api.frankfurter.app/latest?base=EUR,IDR,19324.0
2025-10-28T17:15:35.715134,https://api.frankfurter.app/latest?base=EUR,HUF,388.3
2025-10-28T17:15:35.715134,https://api.frankfurter.app/latest?base=EUR,NZD,2.0175
2025-10-28T17:15:35.715134,https://api.frankfurter.app/latest?base=EUR,JPY,177.11
2025-10-28T17:15:35.715134,https://api.coingecko.com/api/v3/simple/price,BTC,98498.0
2025-10-28T17:15:35.715134,https://api.coingecko.com/api/v3/simple/price,XMR,288.11
2025-10-28T17:15:35.715134,https://api.coingecko.com/api/v3/simple/price,ZCASH,278.85
2025-10-28T17:15:35.715134,https://api.coingecko.com/api/v3/simple/price,ETH,3521.41
2025-10-28T17:15:35.715134,https://api.coingecko.com/api/v3/simple/price,WBTC,98564.0
2025-10-28T17:15:35.715134,https://api.coingecko.com/api/v3/simple/price,LINK,15.78
2025-10-28T17:15:35.715134,https://api.coingecko.com/api/v3/simple/price,RVN,0.00856039
2025-10-28T17:15:35.715134,Base,EUR,1.0
2025-10-28T17:15:36.191285,https://api.frankfurter.app/latest?base=EUR,CHF,0.9262
2025-10-28T17:15:36.191285,https://api.frankfurter.app/latest?base=EUR,CNY,8.2589
2025-10-28T17:15:36.191285,https://api.frankfurter.app/latest?base=EUR,MYR,4.8817
2025-10-28T17:15:36.191285,https://api.frankfurter.app/latest?base=EUR,PHP,68.834
2025-10-28T17:15:36.191285,https://api.frankfurter.app/latest?base=EUR,CAD,1.6284
2025-10-28T17:15:36.191285,https://api.frankfurter.app/latest?base=EUR,HKD,9.0365
2025-10-28T17:15:36.191285,https://api.frankfurter.app/latest?base=EUR,RON,5.0835
2025-10-28T17:15:36.191285,https://api.frankfurter.app/latest?base=EUR,TRY,48.803
2025-10-28T17:15:36.191285,https://api.frankfurter.app/latest?base=EUR,CZK,24.348
2025-10-28T17:15:36.191285,https://api.frankfurter.app/latest?base=EUR,BGN,1.9558
2025-10-28T17:15:36.191285,https://api.frankfurter.app/latest?base=EUR,INR,102.71
2025-10-28T17:15:36.191285,https://api.frankfurter.app/latest?base=EUR,ILS,3.7866
2025-10-28T17:15:36.191285,https://api.frankfurter.app/latest?base=EUR,ISK,143.0
2025-10-28T17:15:36.191285,https://api.frankfurter.app/latest?base=EUR,PLN,4.2375
2025-10-28T17:15:36.191285,https://api.frankfurter.app/latest?base=EUR,USD,1.163
2025-10-28T17:15:36.191285,https://api.frankfurter.app/latest?base=EUR,THB,37.757
2025-10-28T17:15:36.191285,https://api.frankfurter.app/latest?base=EUR,GBP,0.876
2025-10-28T17:15:36.191285,https://api.frankfurter.app/latest?base=EUR,SGD,1.5075
2025-10-28T17:15:36.191285,https://api.frankfurter.app/latest?base=EUR,SEK,10.921
2025-10-28T17:15:36.191285,https://api.frankfurter.app/latest?base=EUR,KRW,1670.51
2025-10-28T17:15:36.191285,https://api.frankfurter.app/latest?base=EUR,MXN,21.451
2025-10-28T17:15:36.191285,https://api.frankfurter.app/latest?base=EUR,AUD,1.7745
2025-10-28T17:15:36.191285,https://api.frankfurter.app/latest?base=EUR,ZAR,20.062
2025-10-28T17:15:36.191285,https://api.frankfurter.app/latest?base=EUR,DKK,7.4693
2025-10-28T17:15:36.191285,https://api.frankfurter.app/latest?base=EUR,NOK,11.6335
2025-10-28T17:15:36.191285,https://api.frankfurter.app/latest?base=EUR,BRL,6.2534
2025-10-28T17:15:36.191285,https://api.frankfurter.app/latest?base=EUR,IDR,19324.0
2025-10-28T17:15:36.191285,https://api.frankfurter.app/latest?base=EUR,HUF,388.3
2025-10-28T17:15:36.191285,https://api.frankfurter.app/latest?base=EUR,NZD,2.0175
2025-10-28T17:15:36.191285,https://api.frankfurter.app/latest?base=EUR,JPY,177.11
2025-10-28T17:15:36.191285,https://api.coingecko.com/api/v3/simple/price,BTC,98498.0
2025-10-28T17:15:36.191285,https://api.coingecko.com/api/v3/simple/price,XMR,288.11
2025-10-28T17:15:36.191285,https://api.coingecko.com/api/v3/simple/price,ZCASH,278.85
2025-10-28T17:15:36.191285,https://api.coingecko.com/api/v3/simple/price,ETH,3521.41
2025-10-28T17:15:36.191285,https://api.coingecko.com/api/v3/simple/price,WBTC,98564.0
2025-10-28T17:15:36.191285,https://api.coingecko.com/api/v3/simple/price,LINK,15.78
2025-10-28T17:15:36.191285,https://api.coingecko.com/api/v3/simple/price,RVN,0.00856039
2025-10-28T17:15:36.191285,Base,EUR,1.0
2025-10-28T17:15:36.689019,https://api.frankfurter.app/latest?base=EUR,CHF,0.9262
2025-10-28T17:15:36.689019,https://api.frankfurter.app/latest?base=EUR,CNY,8.2589
2025-10-28T17:15:36.689019,https://api.frankfurter.app/latest?base=EUR,MYR,4.8817
2025-10-28T17:15:36.689019,https://api.frankfurter.app/latest?base=EUR,PHP,68.834
2025-10-28T17:15:36.689019,https://api.frankfurter.app/latest?base=EUR,CAD,1.6284
2025-10-28T17:15:36.689019,https://api.frankfurter.app/latest?base=EUR,HKD,9.0365
2025-10-28T17:15:36.689019,https://api.frankfurter.app/latest?base=EUR,RON,5.0835
2025-10-28T17:15:36.689019,https://api.frankfurter.app/latest?base=EUR,TRY,48.803
2025-10-28T17:15:36.689019,https://api.frankfurter.app/latest?base=EUR,CZK,24.348
2025-10-28T17:15:36.689019,https://api.frankfurter.app/latest?base=EUR,BGN,1.9558
2025-10-28T17:15:36.689019,https://api.frankfurter.app/latest?base=EUR,INR,102.71
2025-10-28T17:15:36.689019,https://api.frankfurter.app/latest?base=EUR,ILS,3.7866
2025-10-28T17:15:36.689019,https://api.frankfurter.app/latest?base=EUR,ISK,143.0
2025-10-28T17:15:36.689019,https://api.frankfurter.app/latest?base=EUR,PLN,4.2375
2025-10-28T17:15:36.689019,https://api.frankfurter.app/latest?base=EUR,USD,1.163
2025-10-28T17:15:36.689019,https://api.frankfurter.app/latest?base=EUR,THB,37.757
2025-10-28T17:15:36.689019,https://api.frankfurter.app/latest?base=EUR,GBP,0.876
2025-10-28T17:15:36.689019,https://api.frankfurter.app/latest?base=EUR,SGD,1.5075
2025-10-28T17:15:36.689019,https://api.frankfurter.app/latest?base=EUR,SEK,10.921
2025-10-28T17:15:36.689019,https://api.frankfurter.app/latest?base=EUR,KRW,1670.51
2025-10-28T17:15:36.689019,https://api.frankfurter.app/latest?base=EUR,MXN,21.451
2025-10-28T17:15:36.689019,https://api.frankfurter.app/latest?base=EUR,AUD,1.7745
2025-10-28T17:15:36.689019,https://api.frankfurter.app/latest?base=EUR,ZAR,20.062
2025-10-28T17:15:36.689019,https://api.frankfurter.app/latest?base=EUR,DKK,7.4693
2025-10-28T17:15:36.689019,https://api.frankfurter.app/latest?base=EUR,NOK,11.6335
2025-10-28T17:15:36.689019,https://api.frankfurter.app/latest?base=EUR,BRL,6.2534
2025-10-28T17:15:36.689019,https://api.frankfurter.app/latest?base=EUR,IDR,19324.0
2025-10-28T17:15:36.689019,https://api.frankfurter.app/latest?base=EUR,HUF,388.3
2025-10-28T17:15:36.689019,https://api.frankfurter.app/latest?base=EUR,NZD,2.0175
2025-10-28T17:15:36.689019,https://api.frankfurter.app/latest?base=EUR,JPY,177.11
2025-10-28T17:15:36.689019,Base,EUR,1.0
2025-10-28T17:15:49.977052,https://api.frankfurter.app/latest?base=EUR,CHF,0.9262
2025-10-28T17:15:49.977052,https://api.frankfurter.app/latest?base=EUR,CNY,8.2589
2025-10-28T17:15:49.977052,https://api.frankfurter.app/latest?base=EUR,MYR,4.8817
2025-10-28T17:15:49.977052,https://api.frankfurter.app/latest?base=EUR,PHP,68.834
2025-10-28T17:15:49.977052,https://api.frankfurter.app/latest?base=EUR,CAD,1.6284
2025-10-28T17:15:49.977052,https://api.frankfurter.app/latest?base=EUR,HKD,9.0365
2025-10-28T17:15:49.977052,https://api.frankfurter.app/latest?base=EUR,RON,5.0835
2025-10-28T17:15:49.977052,https://api.frankfurter.app/latest?base=EUR,TRY,48.803
2025-10-28T17:15:49.977052,https://api.frankfurter.app/latest?base=EUR,CZK,24.348
2025-10-28T17:15:49.977052,https://api.frankfurter.app/latest?base=EUR,BGN,1.9558
2025-10-28T17:15:49.977052,https://api.frankfurter.app/latest?base=EUR,INR,102.71
2025-10-28T17:15:49.977052,https://api.frankfurter.app/latest?base=EUR,ILS,3.7866
2025-10-28T17:15:49.977052,https://api.frankfurter.app/latest?base=EUR,ISK,143.0
2025-10-28T17:15:49.977052,https://api.frankfurter.app/latest?base=EUR,PLN,4.2375
2025-10-28T17:15:49.977052,https://api.frankfurter.app/latest?base=EUR,USD,1.163
